SUBAREA,YEARU,CW,jd,PRICEPPND
14,2008,50,351,100.238095238095
15,2008,50,351,238.540540540541
16,2008,50,351,263.888888888889
17,2008,50,351,216.942857142857
18,2008,50,351,297.913043478261
19,2008,50,351,259.43137254902
21,2008,50,351,292.391304347826
11,2009,50,351,201.666666666667
12,2009,50,351,89
13,2009,50,351,115.847457627119
14,2009,50,351,156.428571428571
15,2009,50,351,131.538461538462
16,2009,50,351,118.333333333333
17,2009,50,351,208
18,2009,50,351,151.85
19,2009,50,351,262.083333333333
20,2009,50,351,224.090909090909
11,2010,50,351,315.454545454545
12,2010,50,351,88.3333333333333
13,2010,50,351,313
14,2010,50,351,433.173913043478
16,2010,50,351,385.827586206897
17,2010,50,351,349.363636363636
18,2010,50,351,200.625
19,2010,50,351,429.41935483871
20,2010,50,351,394.764705882353
21,2010,50,351,409.075949367089
11,2011,50,351,403.571428571429
12,2011,50,351,76.6666666666667
13,2011,50,351,126.973684210526
14,2011,50,351,206.463414634146
15,2011,50,351,208.75
16,2011,50,351,357.529411764706
17,2011,50,351,352
18,2011,50,351,309.4
19,2011,50,351,322.846153846154
11,2007,51,351,316.864406779661
12,2007,51,351,314.648648648649
13,2007,51,351,203
14,2007,51,351,185.094594594595
15,2007,51,351,165.833333333333
17,2007,51,351,290.985714285714
18,2007,51,351,379.172413793103
19,2007,51,351,386.605263157895
20,2007,51,351,398.409090909091
21,2007,51,351,398.884297520661
11,2004,50,352,218.315789473684
12,2004,50,352,236.041666666667
13,2004,50,352,194.5
14,2004,50,352,155.845238095238
15,2004,50,352,268.347826086957
16,2004,50,352,74.2857142857143
17,2004,50,352,278.666666666667
18,2004,50,352,446.5
19,2004,50,352,291.356435643564
20,2004,50,352,397.954545454545
21,2004,50,352,384.237288135593
13,2005,50,352,77.5
14,2005,50,352,91
15,2005,50,352,171.4
17,2005,50,352,295
18,2005,50,352,323.7
21,2005,50,352,387.5
11,2008,50,352,206.969696969697
12,2008,50,352,121
13,2008,50,352,108.085106382979
14,2008,50,352,228.333333333333
15,2008,50,352,127
17,2008,50,352,249.08
18,2008,50,352,45
19,2008,50,352,290.0625
20,2008,50,352,330.454545454545
21,2008,50,352,305.113636363636
11,2009,50,352,208.275862068966
12,2009,50,352,190.275862068966
13,2009,50,352,116.025641025641
14,2009,50,352,184.263157894737
15,2009,50,352,168.4375
16,2009,50,352,168.333333333333
17,2009,50,352,250.809523809524
18,2009,50,352,79.5714285714286
19,2009,50,352,249.444444444444
20,2009,50,352,236.272727272727
11,2010,50,352,223.333333333333
12,2010,50,352,102.5
13,2010,50,352,84
16,2010,50,352,398.72
17,2010,50,352,260.897435897436
18,2010,50,352,53
19,2010,50,352,370.875
20,2010,50,352,428.566666666667
21,2010,50,352,425.8
11,2011,50,352,281.666666666667
12,2011,50,352,168
13,2011,50,352,105.625
14,2011,50,352,156.25
17,2011,50,352,475.538461538462
18,2011,50,352,431.333333333333
19,2011,50,352,412.428571428571
20,2011,50,352,427.318181818182
21,2011,50,352,431.444444444444
11,2006,51,352,195.928571428571
12,2006,51,352,80.7142857142857
13,2006,51,352,76.3636363636364
14,2006,51,352,199.214285714286
15,2006,51,352,84.5
16,2006,51,352,177.8
17,2006,51,352,162.474358974359
18,2006,51,352,306.6875
19,2006,51,352,239.917431192661
20,2006,51,352,296.742424242424
21,2006,51,352,277.803738317757
11,2007,51,352,322.31746031746
12,2007,51,352,102.5
13,2007,51,352,164.756097560976
14,2007,51,352,102.692307692308
16,2007,51,352,87.5
17,2007,51,352,215.578947368421
18,2007,51,352,111.733333333333
19,2007,51,352,378.413793103448
20,2007,51,352,410.526315789474
21,2007,51,352,359.583333333333
11,2004,50,353,119.285714285714
12,2004,50,353,206
13,2004,50,353,84.9411764705882
14,2004,50,353,216.019607843137
15,2004,50,353,463.636363636364
16,2004,50,353,64.3333333333333
17,2004,50,353,115
18,2004,50,353,281.636363636364
19,2004,50,353,268
11,2008,50,353,215.777777777778
12,2008,50,353,100.555555555556
13,2008,50,353,244.285714285714
14,2008,50,353,228.684210526316
16,2008,50,353,45
17,2008,50,353,272.941176470588
18,2008,50,353,310.117647058824
19,2008,50,353,284.136363636364
20,2008,50,353,306.842105263158
21,2008,50,353,287.166666666667
11,2009,50,353,112.5
12,2009,50,353,672.285714285714
13,2009,50,353,143.275862068966
14,2009,50,353,102.105263157895
15,2009,50,353,236.969696969697
17,2009,50,353,185.333333333333
18,2009,50,353,207.666666666667
20,2009,50,353,267.380952380952
21,2009,50,353,241.140350877193
12,2010,50,353,96.6666666666667
13,2010,50,353,82.7272727272727
16,2010,50,353,377.166666666667
17,2010,50,353,343.117647058824
18,2010,50,353,251
19,2010,50,353,442.625
11,2005,51,353,186.666666666667
12,2005,51,353,143.529411764706
13,2005,51,353,119
14,2005,51,353,87.2222222222222
15,2005,51,353,135
16,2005,51,353,303.055555555556
17,2005,51,353,368.588235294118
18,2005,51,353,385.108695652174
19,2005,51,353,383.3625
20,2005,51,353,378.011363636364
21,2005,51,353,375.283018867925
11,2006,51,353,248.973684210526
12,2006,51,353,236.142857142857
13,2006,51,353,63.3333333333333
14,2006,51,353,233.4375
15,2006,51,353,81.25
17,2006,51,353,219.722222222222
18,2006,51,353,239.5
19,2006,51,353,263.144329896907
20,2006,51,353,281.875
21,2006,51,353,309.173228346457
11,2007,51,353,363.795454545455
12,2007,51,353,92.8571428571429
13,2007,51,353,247.603174603175
14,2007,51,353,204.807692307692
15,2007,51,353,300
16,2007,51,353,142.5
17,2007,51,353,284.541666666667
18,2007,51,353,72.1428571428571
19,2007,51,353,421.666666666667
21,2007,51,353,430.909090909091
11,2011,51,353,379.861111111111
12,2011,51,353,336.538461538462
13,2011,51,353,188.30985915493
14,2011,51,353,138.828571428571
15,2011,51,353,392.111111111111
16,2011,51,353,325.076923076923
17,2011,51,353,319.676470588235
18,2011,51,353,340.678571428571
19,2011,51,353,406.247706422018
20,2011,51,353,396.04347826087
21,2011,51,353,414.919117647059
11,2004,50,354,346.071428571429
12,2004,50,354,91.6666666666667
13,2004,50,354,137.321428571429
14,2004,50,354,53.2
15,2004,50,354,410.769230769231
16,2004,50,354,351.3125
17,2004,50,354,30
18,2004,50,354,452.5
19,2004,50,354,442.5
20,2004,50,354,400.46511627907
21,2004,50,354,408
11,2008,50,354,227.115384615385
12,2008,50,354,191.323529411765
13,2008,50,354,72.5
14,2008,50,354,99
15,2008,50,354,240.869565217391
16,2008,50,354,325.909090909091
17,2008,50,354,231.666666666667
18,2008,50,354,138
19,2008,50,354,230.428571428571
20,2008,50,354,246.428571428571
21,2008,50,354,294.33734939759
11,2009,50,354,200
12,2009,50,354,105
13,2009,50,354,69.2857142857143
14,2009,50,354,135
17,2009,50,354,245.3
18,2009,50,354,141.5
19,2009,50,354,257.461538461538
21,2009,50,354,252.463768115942
11,2005,51,354,293.916666666667
12,2005,51,354,151
13,2005,51,354,85
14,2005,51,354,300
15,2005,51,354,345.666666666667
16,2005,51,354,393.194444444444
17,2005,51,354,349.6875
18,2005,51,354,149.5
19,2005,51,354,345.579545454545
20,2005,51,354,357.321428571429
21,2005,51,354,381.785714285714
11,2006,51,354,283.333333333333
13,2006,51,354,193.404255319149
14,2006,51,354,75
16,2006,51,354,269.090909090909
17,2006,51,354,262.48717948718
18,2006,51,354,277.56
19,2006,51,354,292.049180327869
20,2006,51,354,294.345238095238
21,2006,51,354,326.875
11,2007,51,354,366.25
12,2007,51,354,188.8
13,2007,51,354,117.672413793103
14,2007,51,354,175.151515151515
15,2007,51,354,231.5
17,2007,51,354,366.294117647059
18,2007,51,354,196.75
19,2007,51,354,359.775510204082
20,2007,51,354,370.625
21,2007,51,354,415.416666666667
11,2010,51,354,373.582089552239
12,2010,51,354,228.333333333333
13,2010,51,354,275.44
14,2010,51,354,206.515151515152
17,2010,51,354,211.653846153846
18,2010,51,354,338.923076923077
19,2010,51,354,395.733333333333
20,2010,51,354,422.5625
21,2010,51,354,413.66
11,2011,51,354,414.375
12,2011,51,354,360.657894736842
13,2011,51,354,260.803571428571
14,2011,51,354,337.222222222222
15,2011,51,354,267.142857142857
16,2011,51,354,472.090909090909
17,2011,51,354,296.6
18,2011,51,354,333.392857142857
19,2011,51,354,368.77358490566
20,2011,51,354,412.3
21,2011,51,354,458.464285714286
11,2008,50,355,275.833333333333
12,2008,50,355,296.176470588235
13,2008,50,355,91.4634146341463
17,2008,50,355,252.914893617021
18,2008,50,355,319.545454545455
19,2008,50,355,318.980392156863
21,2008,50,355,287.987012987013
11,2004,51,355,281.978723404255
12,2004,51,355,362.909090909091
13,2004,51,355,93.304347826087
14,2004,51,355,127.391304347826
15,2004,51,355,422.157894736842
16,2004,51,355,219.48275862069
17,2004,51,355,205.035714285714
18,2004,51,355,405.474576271186
19,2004,51,355,387.552325581395
20,2004,51,355,404.285714285714
21,2004,51,355,405.408163265306
11,2005,51,355,243.75
13,2005,51,355,174.857142857143
14,2005,51,355,123
17,2005,51,355,296.136363636364
19,2005,51,355,368.2
20,2005,51,355,426.363636363636
21,2005,51,355,367.25
11,2006,51,355,157.5
13,2006,51,355,213.611111111111
14,2006,51,355,146.428571428571
17,2006,51,355,235
18,2006,51,355,69
19,2006,51,355,233.909090909091
20,2006,51,355,366
21,2006,51,355,279.5
11,2007,51,355,271.666666666667
12,2007,51,355,386.666666666667
13,2007,51,355,117.25
14,2007,51,355,293.181818181818
15,2007,51,355,232.5
16,2007,51,355,126.25
17,2007,51,355,252.483870967742
18,2007,51,355,100.357142857143
19,2007,51,355,392.4
20,2007,51,355,409.833333333333
11,2009,51,355,248.939393939394
12,2009,51,355,45
13,2009,51,355,105
14,2009,51,355,123.684210526316
15,2009,51,355,143.666666666667
17,2009,51,355,213.263157894737
18,2009,51,355,155.857142857143
19,2009,51,355,225.217391304348
20,2009,51,355,288.181818181818
21,2009,51,355,256.217391304348
11,2010,51,355,321
12,2010,51,355,179.444444444444
13,2010,51,355,535
14,2010,51,355,140
15,2010,51,355,375
17,2010,51,355,240.379310344828
18,2010,51,355,322.192307692308
19,2010,51,355,433.941176470588
20,2010,51,355,383.055555555556
21,2010,51,355,370.813953488372
11,2011,51,355,249.375
12,2011,51,355,294
13,2011,51,355,97.8571428571429
14,2011,51,355,205
17,2011,51,355,326.6
18,2011,51,355,297.75
19,2011,51,355,398.4
20,2011,51,355,409.714285714286
12,2008,50,356,251.111111111111
13,2008,50,356,83.030303030303
15,2008,50,356,155
19,2008,50,356,255.777777777778
20,2008,50,356,275
21,2008,50,356,272.424242424242
11,2004,51,356,216
12,2004,51,356,125
13,2004,51,356,40
14,2004,51,356,327
15,2004,51,356,210.909090909091
16,2004,51,356,61.4285714285714
17,2004,51,356,377.5
18,2004,51,356,336.5
19,2004,51,356,323.285714285714
20,2004,51,356,382
21,2004,51,356,380.172413793103
13,2005,51,356,257.367346938775
14,2005,51,356,357.142857142857
15,2005,51,356,110
16,2005,51,356,245.5
17,2005,51,356,161.666666666667
19,2005,51,356,326.086956521739
14,2006,51,356,201.25
15,2006,51,356,171.25
16,2006,51,356,105
17,2006,51,356,223.769230769231
18,2006,51,356,317.576923076923
19,2006,51,356,280.37037037037
20,2006,51,356,357.105263157895
21,2006,51,356,324.679487179487
11,2007,51,356,147
12,2007,51,356,740
13,2007,51,356,338.407407407407
14,2007,51,356,108.333333333333
16,2007,51,356,241.666666666667
18,2007,51,356,333.529411764706
19,2007,51,356,415.47619047619
20,2007,51,356,402.142857142857
21,2007,51,356,410.333333333333
11,2009,51,356,200
12,2009,51,356,68.3333333333333
13,2009,51,356,187
14,2009,51,356,151
18,2009,51,356,87.5
21,2009,51,356,244.363636363636
11,2010,51,356,342.5
12,2010,51,356,80
13,2010,51,356,299.666666666667
14,2010,51,356,141.666666666667
15,2010,51,356,291.875
17,2010,51,356,317.5
18,2010,51,356,282.625
19,2010,51,356,370.222222222222
20,2010,51,356,414.869565217391
21,2010,51,356,386.032608695652
11,2011,51,356,321.428571428571
13,2011,51,356,259.375
14,2011,51,356,287.5
17,2011,51,356,359.052631578947
18,2011,51,356,90
19,2011,51,356,429.5
21,2011,51,356,418.326530612245
11,2004,51,357,116
12,2004,51,357,264.333333333333
13,2004,51,357,180.909090909091
14,2004,51,357,220.266666666667
17,2004,51,357,249
19,2004,51,357,256.8
20,2004,51,357,434.444444444444
11,2005,51,357,192.416666666667
12,2005,51,357,170.5
14,2005,51,357,45.5555555555556
16,2005,51,357,414.090909090909
19,2005,51,357,432.272727272727
20,2005,51,357,385.555555555556
21,2005,51,357,385.555555555556
14,2006,51,357,97.5
18,2006,51,357,105.166666666667
13,2007,51,357,233.5
17,2007,51,357,55
18,2007,51,357,255.142857142857
11,2008,51,357,255.092592592593
13,2008,51,357,242.549019607843
14,2008,51,357,254.130434782609
15,2008,51,357,304.583333333333
17,2008,51,357,180
18,2008,51,357,364.5
19,2008,51,357,210.206896551724
20,2008,51,357,321.774193548387
21,2008,51,357,295.267857142857
11,2009,51,357,162.5
12,2009,51,357,121
13,2009,51,357,122.916666666667
14,2009,51,357,132.285714285714
15,2009,51,357,200.5
18,2009,51,357,226.823529411765
21,2009,51,357,355.069444444444
11,2010,51,357,337.4
12,2010,51,357,80
13,2010,51,357,255
14,2010,51,357,147.727272727273
17,2010,51,357,376.611111111111
18,2010,51,357,81
19,2010,51,357,337.384615384615
20,2010,51,357,375
21,2010,51,357,391.178082191781
12,2011,51,357,90
13,2011,51,357,312.5
14,2011,51,357,241.25
17,2011,51,357,316.5
18,2011,51,357,77.5
19,2011,51,357,326.222222222222
11,2004,51,358,140
12,2004,51,358,130.5
14,2004,51,358,352.111111111111
17,2004,51,358,222.333333333333
19,2004,51,358,268.964285714286
20,2004,51,358,483
20,2006,51,358,264.5
21,2006,51,358,281.960784313725
11,2008,51,358,247.307692307692
12,2008,51,358,155
13,2008,51,358,249
15,2008,51,358,121.071428571429
17,2008,51,358,151.333333333333
18,2008,51,358,47.5
15,2009,51,358,167.5
18,2009,51,358,73.5
21,2009,51,358,260
11,2010,51,358,135
14,2010,51,358,100
11,2011,51,358,406.25
13,2011,51,358,86.6666666666667
15,2011,51,358,224.75
17,2011,51,358,271
19,2011,51,358,461.5
12,2007,52,358,235
17,2007,52,358,260.375
18,2007,52,358,85.8333333333333
19,2007,52,358,327.5
16,2004,51,359,350
12,2008,51,359,65
13,2008,51,359,70
14,2008,51,359,94
17,2008,51,359,166.333333333333
18,2008,51,359,50
21,2008,51,359,252.777777777778
14,2010,51,359,75
17,2004,51,360,40
13,2008,51,360,180
13,2009,51,360,111
18,2009,51,360,90.6666666666667
19,2010,51,360,372.2
12,2005,52,360,143.5
14,2005,52,360,84
17,2005,52,360,100
11,2006,52,360,191.666666666667
12,2006,52,360,165.133333333333
13,2006,52,360,166.875
14,2006,52,360,135.625
15,2006,52,360,138.461538461538
17,2006,52,360,354
18,2006,52,360,310
19,2006,52,360,197.5
21,2006,52,360,332.5
11,2007,52,360,265
13,2007,52,360,42.1428571428571
14,2007,52,360,82.5
15,2007,52,360,429.782608695652
17,2007,52,360,351.785714285714
18,2007,52,360,300.2
12,2011,52,360,80
13,2011,52,360,40
17,2011,52,360,249.666666666667
18,2011,52,360,535
19,2011,52,360,332.25
21,2011,52,360,434
17,2004,51,361,50
12,2008,51,361,70
15,2008,51,361,158.076923076923
18,2008,51,361,86
13,2009,51,361,82.5641025641026
18,2009,51,361,121
11,2005,52,361,214
13,2005,52,361,105
14,2005,52,361,72
15,2005,52,361,80
16,2005,52,361,80
19,2005,52,361,325
11,2006,52,361,245
13,2006,52,361,134.285714285714
15,2006,52,361,150
16,2006,52,361,150
17,2006,52,361,42.6363636363636
18,2006,52,361,62.3333333333333
19,2006,52,361,181.4
11,2007,52,361,322.291666666667
13,2007,52,361,92.1666666666667
14,2007,52,361,98.75
15,2007,52,361,230.625
17,2007,52,361,262.285714285714
18,2007,52,361,89.6666666666667
13,2010,52,361,175.833333333333
15,2010,52,361,242.333333333333
16,2010,52,361,420
17,2010,52,361,200.769230769231
21,2010,52,361,424.666666666667
12,2011,52,361,430
13,2011,52,361,97.9166666666667
14,2011,52,361,214
15,2011,52,361,381.933333333333
16,2011,52,361,367.4375
17,2011,52,361,150
18,2011,52,361,67.5
11,2008,51,362,336
12,2008,51,362,873.75
13,2008,51,362,101.875
11,2004,52,362,325.588235294118
12,2004,52,362,355.5
13,2004,52,362,152.727272727273
14,2004,52,362,115
15,2004,52,362,176.666666666667
16,2004,52,362,30
17,2004,52,362,235.357142857143
18,2004,52,362,300
21,2004,52,362,50
11,2005,52,362,154.35
13,2005,52,362,143.291666666667
14,2005,52,362,102.5
13,2006,52,362,125
15,2006,52,362,158
17,2006,52,362,57.2
18,2006,52,362,62.4
20,2006,52,362,315
11,2007,52,362,290.714285714286
13,2007,52,362,127.8125
15,2007,52,362,252.272727272727
17,2007,52,362,230.545454545455
18,2007,52,362,67.8333333333333
21,2007,52,362,434.333333333333
11,2009,52,362,142.857142857143
12,2009,52,362,72.5
13,2009,52,362,114.722222222222
14,2009,52,362,136.875
15,2009,52,362,171.666666666667
17,2009,52,362,238
18,2009,52,362,71.2
13,2010,52,362,132.272727272727
14,2010,52,362,110
17,2010,52,362,233.545454545455
18,2010,52,362,79
19,2010,52,362,442.166666666667
11,2011,52,362,275.833333333333
12,2011,52,362,80
13,2011,52,362,70
14,2011,52,362,308.333333333333
17,2011,52,362,359
18,2011,52,362,56.6666666666667
12,2008,51,363,520
13,2008,51,363,90.7692307692308
16,2008,51,363,141.25
11,2004,52,363,65
12,2004,52,363,93.5
13,2004,52,363,106.25
14,2004,52,363,62.5
15,2004,52,363,207.5
17,2004,52,363,75
19,2004,52,363,366.555555555556
20,2004,52,363,155
21,2004,52,363,361.363636363636
11,2005,52,363,114.272727272727
12,2005,52,363,100
13,2005,52,363,97.5
13,2006,52,363,60
14,2006,52,363,102.5
15,2006,52,363,133.333333333333
17,2006,52,363,133.421052631579
18,2006,52,363,58.5
11,2007,52,363,274.65
13,2007,52,363,182.307692307692
15,2007,52,363,228.333333333333
17,2007,52,363,188.555555555556
18,2007,52,363,74
11,2009,52,363,204
12,2009,52,363,47.5
13,2009,52,363,199.565217391304
14,2009,52,363,229.090909090909
15,2009,52,363,167.142857142857
17,2009,52,363,200.5
18,2009,52,363,94.5
11,2010,52,363,205.625
12,2010,52,363,110
13,2010,52,363,131.818181818182
14,2010,52,363,96.4285714285714
18,2010,52,363,68.6666666666667
12,2011,52,363,166.428571428571
13,2011,52,363,118.076923076923
14,2011,52,363,121
18,2011,52,363,67.6666666666667
20,2011,52,363,398.181818181818
21,2011,52,363,431.444444444444
11,2004,52,364,375
13,2004,52,364,105.047619047619
14,2004,52,364,194.142857142857
15,2004,52,364,150.428571428571
16,2004,52,364,61.6666666666667
17,2004,52,364,59
18,2004,52,364,447.5
19,2004,52,364,449.833333333333
11,2005,52,364,181
12,2005,52,364,136.5
13,2005,52,364,114
14,2005,52,364,96.6666666666667
15,2005,52,364,153.333333333333
18,2005,52,364,295
20,2005,52,364,141.666666666667
13,2006,52,364,138.571428571429
14,2006,52,364,82.6666666666667
18,2006,52,364,59
13,2007,52,364,114.642857142857
15,2007,52,364,238.333333333333
17,2007,52,364,235.714285714286
18,2007,52,364,74.5833333333333
11,2008,52,364,120
12,2008,52,364,85
13,2008,52,364,165
14,2008,52,364,200
15,2008,52,364,170
18,2008,52,364,308.571428571429
20,2008,52,364,339.583333333333
21,2008,52,364,297
11,2009,52,364,211.666666666667
12,2009,52,364,75
13,2009,52,364,215.833333333333
14,2009,52,364,100
17,2009,52,364,212.5
18,2009,52,364,70
11,2010,52,364,116.428571428571
12,2010,52,364,80
17,2010,52,364,60
18,2010,52,364,372.333333333333
19,2010,52,364,60
11,2011,52,364,590
12,2011,52,364,141.666666666667
